"Category","City","Country","Customer_ID","Customer_Name","Discount","Market","Record_Count","Order_Date","Order_ID","Order_Priority","Product_ID","Product_Name","Profit","Quantity","Region","Row_ID","Sales","Segment","Ship_Date","Ship_Mode","Shipping_Cost","State","Sub_Category","Year","Market2","weeknum","Profit_Margin","Discount_Band"
"Office Supplies","Los Angeles","United States","SN-207104","Steve Nguyen",0,"US",1,2012-11-27,"CA-2012-125234","Medium","OFF-PA-10000482","Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",53.4954,3,"West",35635,114,"Home Office",2012-12-01,"Standard Class",9.19,"California","Paper",2012,"North America",48,0.469257894736842,"No discount"
"Office Supplies","Los Angeles","United States","DB-129703","Darren Budd",0,"US",1,2012-12-14,"CA-2012-141593","High","OFF-PA-10004983","Xerox 23",3.1104,1,"West",41250,6,"Corporate",2012-12-16,"Second Class",1.31,"California","Paper",2012,"North America",50,0.5184,"No discount"
"Office Supplies","Los Angeles","United States","SM-203204","Sean Miller",0,"US",1,2012-12-25,"CA-2012-144890","Medium","OFF-PA-10001526","Xerox 1949",4.8804,2,"West",39150,10,"Home Office",2012-12-29,"Standard Class",0.22,"California","Paper",2012,"North America",52,0.48804,"No discount"
"Office Supplies","Los Angeles","United States","SC-200504","Sample Company A",0,"US",1,2013-01-31,"CA-2013-129238","Medium","OFF-PA-10002764","Staples",27.783,5,"West",36296,57,"Home Office",2013-02-04,"Standard Class",4.73,"California","Paper",2013,"North America",5,0.487421052631579,"No discount"
"Office Supplies","Los Angeles","United States","SM-209504","Suzanne McNair",0,"US",1,2013-02-01,"CA-2013-154067","Medium","OFF-PA-10002254","Xerox 1883",48.5392,4,"West",39700,106,"Corporate",2013-02-07,"Standard Class",8.11,"California","Paper",2013,"North America",5,0.457916981132075,"No discount"
"Office Supplies","Los Angeles","United States","RD-198104","Ross DeVincentis",0,"US",1,2013-02-13,"CA-2013-112942","Medium","OFF-PA-10004092","Tops Green Bar Computer Printout Paper",73.41,3,"West",32017,147,"Home Office",2013-02-18,"Standard Class",8.08,"California","Paper",2013,"North America",7,0.499387755102041,"No discount"
"Office Supplies","Los Angeles","United States","KF-162854","Karen Ferguson",0,"US",1,2013-03-11,"CA-2013-159016","High","OFF-PA-10004405","Rediform Voice Mail Log Books",7.152,5,"West",37310,15,"Home Office",2013-03-12,"First Class",2.67,"California","Paper",2013,"North America",11,0.4768,"No discount"
"Office Supplies","Los Angeles","United States","RS-194204","Ricardo Sperren",0,"US",1,2013-05-10,"US-2013-159093","Medium","OFF-PA-10001260","TOPS Money Receipt Book, Consecutively Numbered in Red,",14.418,4,"West",38143,32,"Corporate",2013-05-15,"Standard Class",1.48,"California","Paper",2013,"North America",19,0.4505625,"No discount"
"Office Supplies","Los Angeles","United States","NL-183104","Nancy Lomonaco",0,"US",1,2013-05-31,"CA-2013-147473","Medium","OFF-PA-10004782","Xerox 228",18.6624,6,"West",38363,39,"Home Office",2013-06-04,"Standard Class",2.81,"California","Paper",2013,"North America",22,0.478523076923077,"No discount"
"Office Supplies","Los Angeles","United States","RB-197954","Ross Baird",0,"US",1,2013-06-07,"US-2013-155971","Medium","OFF-PA-10000210","Xerox Blank Computer Paper",46.953,5,"West",40417,100,"Home Office",2013-06-13,"Standard Class",4.9,"California","Paper",2013,"North America",23,0.46953,"No discount"
"Office Supplies","Los Angeles","United States","AH-100754","Adam Hart",0,"US",1,2013-06-27,"CA-2013-144015","Critical","OFF-PA-10002870","Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",5.616,2,"West",39985,12,"Corporate",2013-06-27,"Same Day",2.73,"California","Paper",2013,"North America",26,0.468,"No discount"
"Office Supplies","Los Angeles","United States","SC-202304","Scot Coram",0,"US",1,2013-08-22,"US-2013-126452","Low","OFF-PA-10002606","Xerox 1928",21.384,9,"West",38167,48,"Corporate",2013-08-29,"Standard Class",3.43,"California","Paper",2013,"North America",34,0.4455,"No discount"
"Office Supplies","Los Angeles","United States","SC-202304","Scot Coram",0,"US",1,2013-08-22,"US-2013-126452","Low","OFF-PA-10003848","Xerox 1997",6.2208,2,"West",38166,13,"Corporate",2013-08-29,"Standard Class",1.16,"California","Paper",2013,"North America",34,0.478523076923077,"No discount"
"Office Supplies","Los Angeles","United States","JS-156854","Jim Sink",0,"US",1,2013-09-18,"CA-2013-109806","Medium","OFF-PA-10000304","Xerox 1995",3.1104,1,"West",31388,6,"Corporate",2013-09-23,"Standard Class",0.52,"California","Paper",2013,"North America",38,0.5184,"No discount"
"Office Supplies","Los Angeles","United States","LA-167804","Laura Armstrong",0,"US",1,2013-09-25,"CA-2013-155187","Medium","OFF-PA-10000380","REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",20.85,5,"West",33628,42,"Corporate",2013-09-27,"Second Class",5.31,"California","Paper",2013,"North America",39,0.496428571428571,"No discount"
"Office Supplies","Los Angeles","United States","CW-119054","Carl Weiss",0,"US",1,2013-11-05,"CA-2013-119018","High","OFF-PA-10000295","Xerox 229",18.6624,6,"West",38071,39,"Home Office",2013-11-09,"Standard Class",6.66,"California","Paper",2013,"North America",45,0.478523076923077,"No discount"
"Office Supplies","Los Angeles","United States","TH-212354","Tiffany House",0,"US",1,2013-11-22,"CA-2013-152646","Medium","OFF-PA-10004451","Xerox 222",15.552,5,"West",40512,32,"Corporate",2013-11-27,"Standard Class",1.97,"California","Paper",2013,"North America",47,0.486,"No discount"
"Office Supplies","Los Angeles","United States","AP-107204","Anne Pryor",0,"US",1,2013-12-07,"US-2013-103674","Medium","OFF-PA-10000743","Xerox 1977",6.4128,2,"West",41272,13,"Home Office",2013-12-11,"Standard Class",0.8,"California","Paper",2013,"North America",49,0.493292307692308,"No discount"
"Office Supplies","Los Angeles","United States","HG-149654","Henry Goldwyn",0,"US",1,2013-12-19,"CA-2013-145919","High","OFF-PA-10003072","Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",18.6624,6,"West",32611,39,"Corporate",2013-12-24,"Standard Class",5.02,"California","Paper",2013,"North America",51,0.478523076923077,"No discount"
"Office Supplies","Los Angeles","United States","GK-146204","Grace Kelly",0,"US",1,2013-12-26,"US-2013-116729","Medium","OFF-PA-10002005","Xerox 225",21.7728,7,"West",33103,45,"Corporate",2013-12-29,"First Class",1.33,"California","Paper",2013,"North America",52,0.48384,"No discount"
"Office Supplies","Los Angeles","United States","BT-115304","Bradley Talbott",0,"US",1,2014-02-27,"CA-2014-117212","Medium","OFF-PA-10001970","Xerox 1908",109.7208,4,"West",32488,224,"Home Office",2014-03-01,"Second Class",17.93,"California","Paper",2014,"North America",9,0.489825,"No discount"
"Office Supplies","Los Angeles","United States","BT-115304","Bradley Talbott",0,"US",1,2014-02-27,"CA-2014-117212","Medium","OFF-PA-10000682","Xerox 1924",11.3288,4,"West",32489,23,"Home Office",2014-03-01,"Second Class",2.6,"California","Paper",2014,"North America",9,0.49255652173913,"No discount"
"Office Supplies","Los Angeles","United States","NS-186404","Noel Staavos",0,"US",1,2014-04-16,"CA-2014-134635","Critical","OFF-PA-10002254","Xerox 1883",36.4044,3,"West",36514,79,"Corporate",2014-04-18,"Second Class",17.5,"California","Paper",2014,"North America",16,0.460815189873418,"No discount"
"Office Supplies","Los Angeles","United States","SM-209504","Suzanne McNair",0,"US",1,2014-05-31,"CA-2014-120614","Medium","OFF-PA-10004911","Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",18.0096,4,"West",40107,38,"Corporate",2014-06-05,"Standard Class",1.63,"California","Paper",2014,"North America",22,0.473936842105263,"No discount"
"Office Supplies","Los Angeles","United States","SS-201404","Saphhira Shifley",0,"US",1,2014-06-04,"CA-2014-145772","High","OFF-PA-10001593","Xerox 1947",5.382,2,"West",37422,12,"Corporate",2014-06-08,"Standard Class",1.4,"California","Paper",2014,"North America",23,0.4485,"No discount"
"Office Supplies","Los Angeles","United States","RS-197654","Roland Schwarz",0,"US",1,2014-10-16,"CA-2014-113670","Critical","OFF-PA-10000675","Xerox 1919",100.4255,5,"West",35008,205,"Corporate",2014-10-18,"First Class",35.32,"California","Paper",2014,"North America",42,0.489880487804878,"No discount"
"Office Supplies","Los Angeles","United States","AM-103604","Alice McCarthy",0,"US",1,2014-12-03,"CA-2014-109701","High","OFF-PA-10003724","Wirebound Message Book, 4 per Page",5.3214,2,"West",33647,11,"Corporate",2014-12-04,"Same Day",1.77,"California","Paper",2014,"North America",49,0.483763636363636,"No discount"
"Office Supplies","Los Angeles","United States","CS-122504","Chris Selesnick",0,"US",1,2014-12-05,"CA-2014-153227","High","OFF-PA-10001838","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",5.7624,2,"West",39687,12,"Corporate",2014-12-07,"First Class",2.14,"California","Paper",2014,"North America",49,0.4802,"No discount"
"Office Supplies","Los Angeles","United States","RB-194654","Rick Bensley",0,"US",1,2014-12-17,"CA-2014-161578","High","OFF-PA-10002986","Xerox 1898",6.4128,2,"West",37848,13,"Home Office",2014-12-22,"Second Class",1.23,"California","Paper",2014,"North America",51,0.493292307692308,"No discount"
"Office Supplies","Los Angeles","United States","FH-142754","Frank Hawley",0,"US",1,2011-04-06,"CA-2011-153808","High","OFF-AR-10001725","Boston Home & Office Model 2000 Electric Pencil Sharpeners",18.447,3,"West",40135,71,"Corporate",2011-04-10,"Second Class",8.74,"California","Art",2011,"North America",15,0.259816901408451,"No discount"
"Office Supplies","Los Angeles","United States","JL-158354","John Lee",0,"US",1,2011-04-18,"CA-2011-110849","High","OFF-AR-10000657","Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",3.5475,5,"West",34831,11,"Consumer",2011-04-23,"Standard Class",1.79,"California","Art",2011,"North America",17,0.3225,"No discount"
"Office Supplies","Los Angeles","United States","JL-158354","John Lee",0,"US",1,2011-04-18,"CA-2011-110849","High","OFF-AR-10002375","Newell 351",3.8048,4,"West",34830,13,"Consumer",2011-04-23,"Standard Class",0.6,"California","Art",2011,"North America",17,0.292676923076923,"No discount"
"Office Supplies","Los Angeles","United States","MH-172904","Marc Harrigan",0,"US",1,2011-04-26,"CA-2011-116785","High","OFF-AR-10003504","Newell 347",6.206,5,"West",38493,21,"Home Office",2011-04-30,"Standard Class",3.37,"California","Art",2011,"North America",18,0.29552380952381,"No discount"
"Office Supplies","Los Angeles","United States","SN-207104","Steve Nguyen",0,"US",1,2011-05-06,"US-2011-154879","Medium","OFF-AR-10001897","Model L Table or Wall-Mount Pencil Sharpener",30.2232,6,"West",35707,108,"Home Office",2011-05-11,"Standard Class",10.88,"California","Art",2011,"North America",19,0.279844444444444,"No discount"
"Office Supplies","Los Angeles","United States","BH-117104","Brosina Hoffman",0,"US",1,2011-06-09,"CA-2011-115812","Medium","OFF-AR-10002833","Newell 322",1.9656,4,"West",31303,7,"Consumer",2011-06-14,"Standard Class",0.49,"California","Art",2011,"North America",24,0.2808,"No discount"
"Office Supplies","Los Angeles","United States","FM-142154","Filia McAdams",0,"US",1,2011-06-13,"CA-2011-114643","High","OFF-AR-10003631","Staples",4.7916,3,"West",33152,15,"Corporate",2011-06-17,"Standard Class",2.33,"California","Art",2011,"North America",25,0.31944,"No discount"
"Office Supplies","Los Angeles","United States","AR-108254","Anthony Rawles",0,"US",1,2011-06-30,"CA-2011-109218","Medium","OFF-AR-10001374","BIC Brite Liner Highlighters, Chisel Tip",10.368,5,"West",34444,32,"Corporate",2011-07-03,"Second Class",1.53,"California","Art",2011,"North America",27,0.324,"No discount"
"Office Supplies","Los Angeles","United States","AB-102554","Alejandro Ballentine",0,"US",1,2011-07-22,"CA-2011-122679","Medium","OFF-AR-10004757","Crayola Colored Pencils",6.4944,6,"West",40780,20,"Home Office",2011-07-28,"Standard Class",1.37,"California","Art",2011,"North America",30,0.32472,"No discount"
"Office Supplies","Los Angeles","United States","GG-146504","Greg Guthrie",0,"US",1,2011-10-31,"CA-2011-106439","High","OFF-AR-10001419","Newell 325",3.717,3,"West",33364,12,"Corporate",2011-11-04,"Standard Class",1.78,"California","Art",2011,"North America",45,0.30975,"No discount"
"Office Supplies","Los Angeles","United States","TC-215354","Tracy Collins",0,"US",1,2011-11-03,"CA-2011-153619","Critical","OFF-AR-10001868","Prang Dustless Chalk Sticks",3.36,4,"West",40525,7,"Home Office",2011-11-03,"Same Day",1.6,"California","Art",2011,"North America",45,0.48,"No discount"
"Office Supplies","Los Angeles","United States","AP-109154","Arthur Prichep",0,"US",1,2011-11-11,"CA-2011-105270","Low","OFF-AR-10003156","50 Colored Long Pencils",7.9248,3,"West",37075,30,"Consumer",2011-11-18,"Standard Class",4.02,"California","Art",2011,"North America",46,0.26416,"No discount"
"Office Supplies","Los Angeles","United States","RB-194354","Richard Bierner",0,"US",1,2011-11-25,"US-2011-144078","Medium","OFF-AR-10004707","Staples",2.604,3,"West",38919,7,"Consumer",2011-11-29,"Standard Class",0.62,"California","Art",2011,"North America",48,0.372,"No discount"
"Office Supplies","Los Angeles","United States","RL-196154","Rob Lucas",0,"US",1,2011-12-05,"CA-2011-133830","Medium","OFF-AR-10003045","Prang Colored Pencils",11.907,9,"West",38865,26,"Consumer",2011-12-10,"Standard Class",1.45,"California","Art",2011,"North America",50,0.457961538461538,"No discount"
"Office Supplies","Los Angeles","United States","FP-143204","Frank Preis",0,"US",1,2011-12-07,"CA-2011-138737","Medium","OFF-AR-10003190","Newell 32",2.4192,3,"West",38533,9,"Consumer",2011-12-10,"First Class",0.71,"California","Art",2011,"North America",50,0.2688,"No discount"
"Office Supplies","Los Angeles","United States","MC-178454","Michael Chen",0,"US",1,2011-12-20,"CA-2011-156594","High","OFF-AR-10001725","Boston Home & Office Model 2000 Electric Pencil Sharpeners",12.298,2,"West",34940,47,"Consumer",2011-12-23,"Second Class",6.7,"California","Art",2011,"North America",52,0.261659574468085,"No discount"
"Office Supplies","Los Angeles","United States","MC-178454","Michael Chen",0,"US",1,2011-12-20,"CA-2011-156594","High","OFF-AR-10004269","Newell 31",1.1564,1,"West",34941,4,"Consumer",2011-12-23,"Second Class",0.68,"California","Art",2011,"North America",52,0.2891,"No discount"
"Office Supplies","Los Angeles","United States","AZ-107504","Annie Zypern",0,"US",1,2012-04-22,"CA-2012-151253","High","OFF-AR-10004691","Boston 1730 StandUp Electric Pencil Sharpener",16.6764,3,"West",37590,64,"Consumer",2012-04-26,"Standard Class",7.61,"California","Art",2012,"North America",17,0.26056875,"No discount"
"Office Supplies","Los Angeles","United States","AB-101654","Alan Barnes",0,"US",1,2012-06-25,"CA-2012-115945","Medium","OFF-AR-10004062","Staples",5.24,2,"West",35611,21,"Consumer",2012-07-01,"Standard Class",1.56,"California","Art",2012,"North America",26,0.24952380952381,"No discount"
"Office Supplies","Los Angeles","United States","PC-190004","Pauline Chand",0,"US",1,2012-08-01,"CA-2012-153388","Medium","OFF-AR-10001868","Prang Dustless Chalk Sticks",3.36,4,"West",32801,7,"Home Office",2012-08-07,"Standard Class",0.33,"California","Art",2012,"North America",31,0.48,"No discount"
"Office Supplies","Los Angeles","United States","GB-145304","George Bell",0,"US",1,2012-09-18,"CA-2012-167745","Medium","OFF-AR-10003602","Quartet Omega Colored Chalk, 12/Pack",5.4896,2,"West",35055,12,"Corporate",2012-09-23,"Standard Class",0.91,"California","Art",2012,"North America",38,0.457466666666667,"No discount"
"Office Supplies","Los Angeles","United States","SN-205604","Skye Norling",0,"US",1,2012-11-20,"CA-2012-144652","Medium","OFF-AR-10003732","Newell 333",5.0596,7,"West",32367,19,"Home Office",2012-11-26,"Standard Class",1.07,"California","Art",2012,"North America",47,0.266294736842105,"No discount"
"Office Supplies","Los Angeles","United States","DP-130004","Darren Powers",0,"US",1,2012-11-24,"CA-2012-105347","Medium","OFF-AR-10003045","Prang Colored Pencils",6.615,5,"West",33075,15,"Consumer",2012-11-28,"Standard Class",0.76,"California","Art",2012,"North America",47,0.441,"No discount"
"Office Supplies","Los Angeles","United States","FC-142454","Frank Carlisle",0,"US",1,2012-12-10,"CA-2012-115693","Medium","OFF-AR-10003582","Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",15.764,2,"West",37657,56,"Home Office",2012-12-15,"Standard Class",4.99,"California","Art",2012,"North America",50,0.2815,"No discount"
"Office Supplies","Los Angeles","United States","PG-188954","Paul Gonzalez",0,"US",1,2012-12-17,"CA-2012-134117","Critical","OFF-AR-10003903","Sanford 52201 APSCO Electric Pencil Sharpener",53.261,5,"West",40233,205,"Consumer",2012-12-19,"Second Class",72.45,"California","Art",2012,"North America",51,0.259809756097561,"No discount"
"Office Supplies","Los Angeles","United States","PG-188954","Paul Gonzalez",0,"US",1,2012-12-17,"CA-2012-134117","Critical","OFF-AR-10001940","Sanford Colorific Eraseable Coloring Pencils, 12 Count",7.052,5,"West",40235,16,"Consumer",2012-12-19,"Second Class",2.73,"California","Art",2012,"North America",51,0.44075,"No discount"
